frame	x [nm]	y [nm]	z [nm]	uncertainty_xy	uncertainty_z	segment
1	341.10325664783204	189.5141904785262	-656.0636636588835	2.1	2.1	sagittal
1	362.8966474288917	150.34707905475412	-654.8044733535419	2.1	2.1	sagittal
1	371.4073200128223	166.75922930023367	-654.0321839919823	2.1	2.1	sagittal
1	362.7881943387916	178.56481360884018	-667.9178767519403	2.1	2.1	sagittal
1	373.8925207819214	175.5083733663707	-685.5324654568097	2.1	2.1	sagittal
1	387.84877125765803	159.9486053857579	-688.2721130281612	2.1	2.1	sagittal
1	391.2768314597289	183.15833484245064	-701.6988583730948	2.1	2.1	sagittal
1	394.84478928394924	166.28241145562842	-705.3173858470923	2.1	2.1	sagittal
1	408.8060748294485	170.0305673965782	-729.3897558339016	2.1	2.1	sagittal
1	419.53611747507523	184.24207891642024	-723.428196095193	2.1	2.1	sagittal
1	393.13955809199774	162.83994052053134	-714.1832642611073	2.1	2.1	sagittal
1	420.3218093298686	165.356306206686	-733.2727221776832	2.1	2.1	sagittal
1	424.8120660153202	186.30688522702505	-731.4897519641348	2.1	2.1	sagittal
1	432.44791935598323	181.9549843719158	-735.8874386633012	2.1	2.1	sagittal
1	445.6611305603096	184.31767111265708	-762.5802811145944	2.1	2.1	sagittal
1	445.2892323728604	194.0573833615548	-759.5154626222991	2.1	2.1	sagittal
1	433.90726271972994	199.71668028249798	-769.6213020457569	2.1	2.1	sagittal
1	462.9741997846059	194.73343068342035	-771.8481339382495	2.1	2.1	sagittal
1	470.7494174854972	197.96131592543205	-793.5340381561292	2.1	2.1	sagittal
1	480.95538460469845	193.21572835165364	-794.4900468534688	2.1	2.1	sagittal
1	470.95319211132573	213.01152938419463	-816.7129152939186	2.1	2.1	sagittal
1	475.60851192353573	197.09250845083264	-797.3349013283877	2.1	2.1	sagittal
1	477.452669409119	218.70535574871568	-815.5292331621581	2.1	2.1	sagittal
1	500.30869417888607	220.24891243260737	-837.5139672681521	2.1	2.1	sagittal
1	507.8604792863464	215.87372533543632	-868.57697135391	2.1	2.1	sagittal
1	523.000013764174	195.42991549606865	-836.7029952066433	2.1	2.1	sagittal
1	523.8283899554243	215.19082580716253	-853.429978911257	2.1	2.1	sagittal
1	512.1000236635215	218.9819034545992	-862.9783172442677	2.1	2.1	sagittal
1	535.9269874310282	225.0993407806047	-869.7887810330604	2.1	2.1	sagittal
1	547.3734632495083	215.49664943503984	-872.3787037017452	2.1	2.1	sagittal
1	563.7460138663063	227.99079743350495	-858.0552080686653	2.1	2.1	sagittal
1	545.4348185840513	224.61790139829588	-896.8206516509573	2.1	2.1	sagittal
1	548.7413625982489	232.88500489699368	-887.4685354619163	2.1	2.1	sagittal
1	569.7812923954592	223.3127738588027	-923.3767762263303	2.1	2.1	sagittal
1	579.40212847633	234.26095471014327	-904.9864701723684	2.1	2.1	sagittal
1	588.6185551834145	254.6790565709294	-914.1162185955613	2.1	2.1	sagittal
1	583.3331014268203	244.99020463908974	-931.3053095144285	2.1	2.1	sagittal
1	602.3058817271151	244.20741280633402	-946.6034778830834	2.1	2.1	sagittal
1	591.7226637589482	242.8767088284498	-924.8241013925668	2.1	2.1	sagittal
1	603.6351376691953	253.0384069833046	-938.5362762060714	2.1	2.1	sagittal
1	739.7668048162989	292.95497180077444	-707.5982293185879	2.1	2.1	sagittal
1	746.1575823613244	299.46190486840567	-710.4949191454292	2.1	2.1	sagittal
1	732.3863531597669	305.295028177541	-709.7549700082177	2.1	2.1	sagittal
1	743.9938892751461	296.8834205848195	-696.5778049229286	2.1	2.1	sagittal
1	731.0389132954097	292.9865848378379	-720.0776709353414	2.1	2.1	sagittal
1	723.2430406194333	284.69712139117036	-742.3552775690031	2.1	2.1	sagittal
1	708.0576893058052	277.3802677814296	-734.7823579624078	2.1	2.1	sagittal
1	719.8069337560369	284.01480654887763	-760.7977556529099	2.1	2.1	sagittal
1	728.188361090174	273.49384930255695	-764.1193031806555	2.1	2.1	sagittal
1	692.4603707460896	274.2303989160613	-791.4009391413629	2.1	2.1	sagittal
1	685.5871163839116	290.55884204227726	-787.6703126572069	2.1	2.1	sagittal
1	683.3789359822625	282.4542562039638	-800.1904680028842	2.1	2.1	sagittal
1	688.4054416915826	274.89307599347177	-815.0843531974821	2.1	2.1	sagittal
1	652.7494433380625	271.8757057623441	-822.4829766811264	2.1	2.1	sagittal
1	684.9360358896405	269.7196305004918	-798.0634431639359	2.1	2.1	sagittal
1	674.9603842043049	268.1225803856611	-846.8758156308428	2.1	2.1	sagittal
1	669.8902461897618	273.21814676584	-845.0090590563339	2.1	2.1	sagittal
1	649.0934455536809	282.52727956333143	-840.7822661234096	2.1	2.1	sagittal
1	640.1529611381208	264.8881181598419	-844.5575100734069	2.1	2.1	sagittal
1	639.3418976671384	263.3168404776905	-872.666793060241	2.1	2.1	sagittal
1	649.1017142254756	259.39468833217575	-860.2749088278724	2.1	2.1	sagittal
1	646.3288445680836	264.75701840563545	-870.3032640618455	2.1	2.1	sagittal
1	632.3404920751512	245.12404732349538	-875.5435685443261	2.1	2.1	sagittal
1	624.8351909927533	258.02777762143705	-886.3492724100082	2.1	2.1	sagittal
1	625.4113473465834	256.787137853838	-915.4763495782634	2.1	2.1	sagittal
1	648.1667699531772	248.3680586091155	-897.1085643820525	2.1	2.1	sagittal
1	598.4280488500908	242.01206615093008	-927.9220795761238	2.1	2.1	sagittal
1	594.956270580635	250.22339915566823	-935.3029889535858	2.1	2.1	sagittal
1	607.5089128999142	253.14908437767326	-940.2213183992324	2.1	2.1	sagittal
1	615.3571381771804	266.3442340157195	-939.2182058592363	2.1	2.1	sagittal
1	590.3791894483462	242.16682960428244	-924.7202344522195	2.1	2.1	sagittal
1	603.2154730139107	240.25617803712652	-946.0549188049739	2.1	2.1	sagittal
1	604.1724248537643	256.8416247468681	-932.4081414940455	2.1	2.1	sagittal
1	586.454220762464	245.66612132157738	-908.7717651870769	2.1	2.1	sagittal
1	577.9043436496977	251.30136413632667	-887.9555425101861	2.1	2.1	sagittal
1	570.4684090636176	239.06670647157085	-920.1584328165575	2.1	2.1	sagittal
1	561.3382452196367	219.30621801563152	-893.8733075594467	2.1	2.1	sagittal
1	543.9564061193278	204.70981457381941	-892.0221194869322	2.1	2.1	sagittal
1	542.7031074182518	235.74711634357385	-868.8519224426838	2.1	2.1	sagittal
1	523.5404642855395	234.3694619036275	-880.6056875735626	2.1	2.1	sagittal
1	521.633296158011	230.17129795589318	-886.9046228045559	2.1	2.1	sagittal
1	525.4119185007346	223.92813128048536	-846.0635341265756	2.1	2.1	sagittal
1	523.5930296437208	205.70928731426994	-851.0351538283381	2.1	2.1	sagittal
