frame	x [nm]	y [nm]	z [nm]	uncertainty_xy	uncertainty_z
1	-0.26936316814552425	-0.12073967340115321	-0.5207563134011095	2.1	2.1
1	-0.3199249460573587	-0.27087085481600376	-0.696088847810823	2.1	2.1
1	-0.3063254849482003	-0.2452126694509264	-0.6820126632354044	2.1	2.1
1	-0.2927260238390419	-0.21955448408584902	-0.6679364786599858	2.1	2.1
1	-0.27912656272988345	-0.19389629872077163	-0.6538602940845673	2.1	2.1
1	-0.265527101620725	-0.16823811335569427	-0.6397841095091488	2.1	2.1
1	-0.2519276405115666	-0.14257992799061692	-0.6257079249337302	2.1	2.1
1	-0.23832817940240814	-0.11692174262553956	-0.6116317403583116	2.1	2.1
1	-0.22472871829324972	-0.09126355726046217	-0.597555555782893	2.1	2.1
1	-0.3374701672709144	-0.28026102526691954	-0.7148772386465243	2.1	2.1
1	-0.35896114858886735	-0.27338318080367374	-0.7383778357425085	2.1	2.1
1	-0.3804521299068203	-0.266505336340428	-0.7618784328384927	2.1	2.1
1	-0.4019431112247732	-0.2596274918771822	-0.7853790299344768	2.1	2.1
1	-0.4234340925427262	-0.2527496474139364	-0.808879627030461	2.1	2.1
1	-0.4449250738606791	-0.24587180295069067	-0.8323802241264452	2.1	2.1
1	-0.46641605517863205	-0.23899395848744487	-0.8558808212224294	2.1	2.1
1	-0.48790703649658496	-0.2321161140241991	-0.8793814183184135	2.1	2.1
1	-0.509398017814538	-0.2252382695609533	-0.9028820154143977	2.1	2.1
1	-0.5308889991324909	-0.21836042509770753	-0.9263826125103819	2.1	2.1
1	-0.5523799804504438	-0.21148258063446174	-0.9498832096063661	2.1	2.1
1	-0.5738709617683968	-0.20460473617121597	-0.9733838067023501	2.1	2.1
1	-0.5953619430863497	-0.1977268917079702	-0.9968844037983344	2.1	2.1
1	-0.3284064957498117	-0.2851699186384999	-0.7195833907750081	2.1	2.1
1	-0.3317701340255591	-0.2881098609184148	-0.7524962921279597	2.1	2.1
1	-0.33513377230130653	-0.2910498031983297	-0.7854091934809113	2.1	2.1
1	-0.33849741057705396	-0.29398974547824464	-0.8183220948338629	2.1	2.1
1	-0.3418610488528014	-0.29692968775815953	-0.8512349961868144	2.1	2.1
1	-0.3452246871285488	-0.29986963003807443	-0.8841478975397661	2.1	2.1
1	-0.3485883254042963	-0.30280957231798933	-0.9170607988927176	2.1	2.1
1	-0.3519519636800437	-0.3057495145979042	-0.9499737002456692	2.1	2.1
1	-0.35531560195579115	-0.3086894568778191	-0.9828866015986208	2.1	2.1
1	-0.3586792402315386	-0.311629399157734	-1.0157995029515723	2.1	2.1
1	-0.362042878507286	-0.314569341437649	-1.048712404304524	2.1	2.1
1	-0.36540651678303343	-0.3175092837175639	-1.0816253056574756	2.1	2.1
1	-0.36877015505878086	-0.32044922599747877	-1.1145382070104273	2.1	2.1
1	-0.3165808816979911	-0.2724700692002195	-0.6979683459654276	2.1	2.1
1	-0.29629329187009745	-0.2500103126035736	-0.6876511576992181	2.1	2.1
1	-0.27600570204220376	-0.22755055600692767	-0.6773339694330086	2.1	2.1
1	-0.25571811221431007	-0.20509079941028174	-0.6670167811667992	2.1	2.1
1	-0.23543052238641643	-0.18263104281363585	-0.6566995929005898	2.1	2.1
1	-0.21514293255852276	-0.16017128621698992	-0.6463824046343803	2.1	2.1
1	-0.1948553427306291	-0.13771152962034403	-0.6360652163681708	2.1	2.1
1	-0.17456775290273543	-0.1152517730236981	-0.6257480281019614	2.1	2.1
1	-0.314133720735765	-0.2762989752335509	-0.696117035134042	2.1	2.1
1	-0.2889518089834191	-0.2614970307035678	-0.6820972252050614	2.1	2.1
1	-0.2637698972310732	-0.24669508617358465	-0.6680774152760809	2.1	2.1
1	-0.23858798547872728	-0.23189314164360153	-0.6540576053471003	2.1	2.1
1	-0.21340607372638137	-0.2170911971136184	-0.6400377954181198	2.1	2.1
1	-0.18822416197403546	-0.20228925258363528	-0.6260179854891391	2.1	2.1
1	-0.16304225022168958	-0.18748730805365216	-0.6119981755601586	2.1	2.1
1	-0.13786033846934367	-0.17268536352366906	-0.597978365631178	2.1	2.1
1	-0.3224076405901188	-0.29416160680759035	-0.7153430161017923	2.1	2.1
1	-0.3137735685464804	-0.31508492542568617	-0.7397751681083122	2.1	2.1
1	-0.3051394965028421	-0.33600824404378205	-0.7642073201148322	2.1	2.1
1	-0.2965054244592038	-0.35693156266187787	-0.7886394721213521	2.1	2.1
1	-0.28787135241556544	-0.3778548812799737	-0.813071624127872	2.1	2.1
1	-0.27923728037192713	-0.3987781998980695	-0.837503776134392	2.1	2.1
1	-0.27060320832828877	-0.41970151851616533	-0.8619359281409119	2.1	2.1
1	-0.26196913628465046	-0.44062483713426115	-0.8863680801474318	2.1	2.1
1	-0.25333506424101215	-0.46154815575235697	-0.9108002321539518	2.1	2.1
1	-0.2447009921973738	-0.4824714743704528	-0.9352323841604717	2.1	2.1
1	-0.23606692015373545	-0.5033947929885487	-0.9596645361669918	2.1	2.1
1	-0.22743284811009712	-0.5243181116066444	-0.9840966881735116	2.1	2.1
1	-0.33741495385197195	-0.29511114310146075	-0.6974206710363977	2.1	2.1
1	-0.35879550833204	-0.3179335343072973	-0.6860081329121285	2.1	2.1
1	-0.38017606281210803	-0.3407559255131339	-0.6745955947878594	2.1	2.1
1	-0.401556617292176	-0.36357831671897045	-0.6631830566635902	2.1	2.1
1	-0.42293717177224405	-0.3864007079248071	-0.651770518539321	2.1	2.1
1	-0.4443177262523121	-0.40922309913064364	-0.6403579804150519	2.1	2.1
1	-0.4656982807323801	-0.4320454903364802	-0.6289454422907828	2.1	2.1
1	-0.4870788352124481	-0.45486788154231683	-0.6175329041665135	2.1	2.1
1	-0.5084593896925161	-0.47769027274815334	-0.6061203660422444	2.1	2.1
1	-0.5298399441725842	-0.50051266395399	-0.5947078279179752	2.1	2.1
1	-0.5512204986526522	-0.5233350551598266	-0.583295289793706	2.1	2.1
1	-0.32125516738010146	-0.2790568935190521	-0.6889865478116568	2.1	2.1
1	-0.3103161489164285	-0.26977078556007145	-0.6607057632379058	2.1	2.1
1	-0.29937713045275555	-0.26048467760109073	-0.6324249786641548	2.1	2.1
1	-0.2884381119890826	-0.25119856964211007	-0.6041441940904039	2.1	2.1
1	-0.2774990935254097	-0.2419124616831294	-0.5758634095166528	2.1	2.1
1	-0.26656007506173673	-0.23262635372414872	-0.5475826249429019	2.1	2.1
1	-0.2556210565980638	-0.22334024576516803	-0.519301840369151	2.1	2.1
1	-0.24468203813439082	-0.21405413780618737	-0.4910210557953999	2.1	2.1
1	-0.23374301967071787	-0.2047680298472067	-0.46274027122164896	2.1	2.1
1	-0.3229005760475104	-0.27283592922538313	-0.6909688983187041	2.1	2.1
1	-0.3152523749186552	-0.2511078926790646	-0.6666528147590477	2.1	2.1
1	-0.30760417378980004	-0.22937985613274603	-0.6423367311993914	2.1	2.1
1	-0.29995597266094487	-0.20765181958642748	-0.618020647639735	2.1	2.1
1	-0.29230777153208976	-0.18592378304010893	-0.5937045640800787	2.1	2.1
1	-0.2846595704032346	-0.16419574649379035	-0.5693884805204222	2.1	2.1
1	-0.2770113692743794	-0.1424677099474718	-0.5450723969607659	2.1	2.1
1	-0.26936316814552425	-0.12073967340115321	-0.5207563134011095	2.1	2.1
1	-0.34270726100225113	-0.28364040313702216	-0.7043254741595469	2.1	2.1
1	-0.3746724297828775	-0.28352131441398165	-0.7067225422815762	2.1	2.1
1	-0.4066375985635039	-0.2834022256909411	-0.7091196104036055	2.1	2.1
1	-0.4386027673441303	-0.28328313696790053	-0.7115166785256347	2.1	2.1
1	-0.47056793612475667	-0.28316404824486	-0.713913746647664	2.1	2.1
1	-0.502533104905383	-0.28304495952181946	-0.7163108147696933	2.1	2.1
1	-0.5344982736860094	-0.28292587079877896	-0.7187078828917226	2.1	2.1
1	-0.5664634424666358	-0.2828067820757384	-0.7211049510137518	2.1	2.1
1	-0.5984286112472622	-0.2826876933526979	-0.7235020191357812	2.1	2.1
1	-0.6303937800278886	-0.2825686046296573	-0.7258990872578104	2.1	2.1
1	-0.662358948808515	-0.28244951590661677	-0.7282961553798397	2.1	2.1
1	-0.6943241175891414	-0.28233042718357626	-0.7306932235018689	2.1	2.1
1	-0.3255649739094934	-0.2991533013678772	-0.7045726114802744	2.1	2.1
1	-0.3232455685046044	-0.33006000910654665	-0.7074639542437586	2.1	2.1
1	-0.3209261630997154	-0.3609667168452162	-0.7103552970072428	2.1	2.1
1	-0.3186067576948264	-0.39187342458388563	-0.713246639770727	2.1	2.1
1	-0.3162873522899374	-0.4227801323225552	-0.7161379825342112	2.1	2.1
1	-0.31396794688504837	-0.4536868400612246	-0.7190293252976955	2.1	2.1
1	-0.3116485414801593	-0.48459354779989416	-0.7219206680611796	2.1	2.1
1	-0.3093291360752703	-0.5155002555385636	-0.7248120108246638	2.1	2.1
1	-0.3070097306703813	-0.5464069632772331	-0.7277033535881481	2.1	2.1
1	-0.3046903252654923	-0.5773136710159026	-0.7305946963516323	2.1	2.1
1	-0.30237091986060327	-0.6082203787545721	-0.7334860391151165	2.1	2.1
1	-0.30005151445571426	-0.6391270864932417	-0.7363773818786007	2.1	2.1
1	-0.3168220114305513	-0.2803873658012884	-0.6915645443558809	2.1	2.1
1	-0.297016681067778	-0.27376220240678034	-0.668439752870578	2.1	2.1
1	-0.27721135070500474	-0.26713703901227226	-0.6453149613852752	2.1	2.1
1	-0.2574060203422315	-0.2605118756177642	-0.6221901698999723	2.1	2.1
1	-0.23760068997945819	-0.2538867122232561	-0.5990653784146696	2.1	2.1
1	-0.2177953596166849	-0.24726154882874804	-0.5759405869293667	2.1	2.1
1	-0.19799002925391163	-0.24063638543423999	-0.5528157954440639	2.1	2.1
1	-0.17818469889113833	-0.2340112220397319	-0.529691003958761	2.1	2.1
1	-0.15837936852836507	-0.22738605864522385	-0.5065662124734582	2.1	2.1
1	-0.32125516738010146	-0.2790568935190521	-0.6889865478116568	2.1	2.1
1	-0.3103161489164285	-0.26977078556007145	-0.6607057632379058	2.1	2.1
1	-0.29937713045275555	-0.26048467760109073	-0.6324249786641548	2.1	2.1
1	-0.2884381119890826	-0.25119856964211007	-0.6041441940904039	2.1	2.1
1	-0.2774990935254097	-0.2419124616831294	-0.5758634095166528	2.1	2.1
1	-0.26656007506173673	-0.23262635372414872	-0.5475826249429019	2.1	2.1
1	-0.2556210565980638	-0.22334024576516803	-0.519301840369151	2.1	2.1
1	-0.24468203813439082	-0.21405413780618737	-0.4910210557953999	2.1	2.1
1	-0.23374301967071787	-0.2047680298472067	-0.46274027122164896	2.1	2.1
1	-0.33741495385197195	-0.29511114310146075	-0.6974206710363977	2.1	2.1
1	-0.35879550833204	-0.3179335343072973	-0.6860081329121285	2.1	2.1
1	-0.38017606281210803	-0.3407559255131339	-0.6745955947878594	2.1	2.1
1	-0.401556617292176	-0.36357831671897045	-0.6631830566635902	2.1	2.1
1	-0.42293717177224405	-0.3864007079248071	-0.651770518539321	2.1	2.1
1	-0.4443177262523121	-0.40922309913064364	-0.6403579804150519	2.1	2.1
1	-0.4656982807323801	-0.4320454903364802	-0.6289454422907828	2.1	2.1
1	-0.4870788352124481	-0.45486788154231683	-0.6175329041665135	2.1	2.1
1	-0.5084593896925161	-0.47769027274815334	-0.6061203660422444	2.1	2.1
1	-0.5298399441725842	-0.50051266395399	-0.5947078279179752	2.1	2.1
1	-0.5512204986526522	-0.5233350551598266	-0.583295289793706	2.1	2.1
1	-0.3224076405901188	-0.29416160680759035	-0.7153430161017923	2.1	2.1
1	-0.3137735685464804	-0.31508492542568617	-0.7397751681083122	2.1	2.1
1	-0.3051394965028421	-0.33600824404378205	-0.7642073201148322	2.1	2.1
1	-0.2965054244592038	-0.35693156266187787	-0.7886394721213521	2.1	2.1
1	-0.28787135241556544	-0.3778548812799737	-0.813071624127872	2.1	2.1
1	-0.27923728037192713	-0.3987781998980695	-0.837503776134392	2.1	2.1
1	-0.27060320832828877	-0.41970151851616533	-0.8619359281409119	2.1	2.1
1	-0.26196913628465046	-0.44062483713426115	-0.8863680801474318	2.1	2.1
1	-0.25333506424101215	-0.46154815575235697	-0.9108002321539518	2.1	2.1
1	-0.2447009921973738	-0.4824714743704528	-0.9352323841604717	2.1	2.1
1	-0.23606692015373545	-0.5033947929885487	-0.9596645361669918	2.1	2.1
1	-0.22743284811009712	-0.5243181116066444	-0.9840966881735116	2.1	2.1
1	-0.314133720735765	-0.2762989752335509	-0.696117035134042	2.1	2.1
1	-0.2889518089834191	-0.2614970307035678	-0.6820972252050614	2.1	2.1
1	-0.2637698972310732	-0.24669508617358465	-0.6680774152760809	2.1	2.1
1	-0.23858798547872728	-0.23189314164360153	-0.6540576053471003	2.1	2.1
1	-0.21340607372638137	-0.2170911971136184	-0.6400377954181198	2.1	2.1
1	-0.18822416197403546	-0.20228925258363528	-0.6260179854891391	2.1	2.1
1	-0.16304225022168958	-0.18748730805365216	-0.6119981755601586	2.1	2.1
1	-0.13786033846934367	-0.17268536352366906	-0.597978365631178	2.1	2.1
1	-0.3168220114305513	-0.2803873658012884	-0.6915645443558809	2.1	2.1
1	-0.297016681067778	-0.27376220240678034	-0.668439752870578	2.1	2.1
1	-0.27721135070500474	-0.26713703901227226	-0.6453149613852752	2.1	2.1
1	-0.2574060203422315	-0.2605118756177642	-0.6221901698999723	2.1	2.1
1	-0.23760068997945819	-0.2538867122232561	-0.5990653784146696	2.1	2.1
1	-0.2177953596166849	-0.24726154882874804	-0.5759405869293667	2.1	2.1
1	-0.19799002925391163	-0.24063638543423999	-0.5528157954440639	2.1	2.1
1	-0.17818469889113833	-0.2340112220397319	-0.529691003958761	2.1	2.1
1	-0.15837936852836507	-0.22738605864522385	-0.5065662124734582	2.1	2.1
1	-0.3255649739094934	-0.2991533013678772	-0.7045726114802744	2.1	2.1
1	-0.3232455685046044	-0.33006000910654665	-0.7074639542437586	2.1	2.1
1	-0.3209261630997154	-0.3609667168452162	-0.7103552970072428	2.1	2.1
1	-0.3186067576948264	-0.39187342458388563	-0.713246639770727	2.1	2.1
1	-0.3162873522899374	-0.4227801323225552	-0.7161379825342112	2.1	2.1
1	-0.31396794688504837	-0.4536868400612246	-0.7190293252976955	2.1	2.1
1	-0.3116485414801593	-0.48459354779989416	-0.7219206680611796	2.1	2.1
1	-0.3093291360752703	-0.5155002555385636	-0.7248120108246638	2.1	2.1
1	-0.3070097306703813	-0.5464069632772331	-0.7277033535881481	2.1	2.1
1	-0.3046903252654923	-0.5773136710159026	-0.7305946963516323	2.1	2.1
1	-0.30237091986060327	-0.6082203787545721	-0.7334860391151165	2.1	2.1
1	-0.30005151445571426	-0.6391270864932417	-0.7363773818786007	2.1	2.1
1	-0.2302116840793857	-0.45330068311771865	-0.3781228169936203	2.1	2.1
1	-0.26100529998139077	-0.4612939049183151	-0.37021763701387045	2.1	2.1
1	-0.29179891588339585	-0.4692871267189116	-0.3623124570341205	2.1	2.1
1	-0.3225925317854009	-0.47728034851950807	-0.3544072770543706	2.1	2.1
1	-0.35338614768740606	-0.48527357032010454	-0.3465020970746207	2.1	2.1
1	-0.3841797635894111	-0.493266792120701	-0.3385969170948708	2.1	2.1
1	-0.4149733794914162	-0.5012600139212975	-0.33069173711512084	2.1	2.1
1	-0.44576699539342124	-0.509253235721894	-0.32278655713537097	2.1	2.1
1	-0.4765606112954264	-0.5172464575224904	-0.31488137715562103	2.1	2.1
1	-0.5073542271974314	-0.5252396793230869	-0.3069761971758711	2.1	2.1
1	-0.5381478430994365	-0.5332329011236834	-0.2990710171961212	2.1	2.1
1	-0.21627112035749096	-0.4369104081751903	-0.37315352053415224	2.1	2.1
1	-0.21918360881570662	-0.41212308009073007	-0.3553097476354662	2.1	2.1
1	-0.22209609727392227	-0.3873357520062698	-0.33746597473678014	2.1	2.1
1	-0.22500858573213792	-0.3625484239218095	-0.3196222018380941	2.1	2.1
1	-0.22792107419035357	-0.3377610958373493	-0.30177842893940804	2.1	2.1
1	-0.2308335626485692	-0.31297376775288904	-0.283934656040722	2.1	2.1
1	-0.23374605110678484	-0.28818643966842883	-0.26609088314203594	2.1	2.1
1	-0.2366585395650005	-0.26339911158396856	-0.2482471102433499	2.1	2.1
1	-0.23957102802321614	-0.23861178349950835	-0.23040333734466384	2.1	2.1
1	-0.2156560407727893	-0.4337303786955639	-0.3862331864804502	2.1	2.1
1	-0.21733837006160156	-0.4025829916518509	-0.3945487454743599	2.1	2.1
1	-0.21902069935041385	-0.3714356046081379	-0.4028643044682697	2.1	2.1
1	-0.22070302863922614	-0.3402882175644249	-0.4111798634621795	2.1	2.1
1	-0.2223853579280384	-0.30914083052071184	-0.41949542245608923	2.1	2.1
1	-0.2240676872168507	-0.27799344347699884	-0.427810981449999	2.1	2.1
1	-0.22575001650566298	-0.24684605643328586	-0.43612654044390875	2.1	2.1
1	-0.22743234579447524	-0.21569866938957286	-0.44444209943781854	2.1	2.1
1	-0.2281647184270102	-0.45259030985377907	-0.3895951613584213	2.1	2.1
1	-0.2548644030242643	-0.45916278512649633	-0.4046346701082733	2.1	2.1
1	-0.28156408762151836	-0.4657352603992136	-0.4196741788581253	2.1	2.1
1	-0.30826377221877244	-0.47230773567193085	-0.43471368760797735	2.1	2.1
1	-0.3349634568160265	-0.4788802109446481	-0.44975319635782934	2.1	2.1
1	-0.3616631414132806	-0.48545268621736537	-0.46479270510768134	2.1	2.1
1	-0.38836282601053473	-0.49202516149008263	-0.4798322138575334	2.1	2.1
1	-0.41506251060778876	-0.4985976367627999	-0.4948717226073854	2.1	2.1
1	-0.4417621952050429	-0.5051701120355172	-0.5099112313572374	2.1	2.1
1	-0.4684618798022969	-0.5117425873082344	-0.5249507401070894	2.1	2.1
1	-0.49516156439955106	-0.5183150625809517	-0.5399902488569415	2.1	2.1
1	-0.5218612489968051	-0.5248875378536689	-0.5550297576067935	2.1	2.1
1	-0.5485609335940592	-0.5314600131263862	-0.5700692663566455	2.1	2.1
1	-0.218454764837703	-0.46055858484649964	-0.3708627031991618	2.1	2.1
1	-0.22573454225634276	-0.48306761010465804	-0.3484372956304948	2.1	2.1
1	-0.23301431967498248	-0.5055766353628165	-0.3260118880618278	2.1	2.1
1	-0.24029409709362223	-0.528085660620975	-0.3035864804931608	2.1	2.1
1	-0.24757387451226195	-0.5505946858791334	-0.28116107292449377	2.1	2.1
1	-0.2548536519309017	-0.5731037111372919	-0.25873566535582676	2.1	2.1
1	-0.2621334293495414	-0.5956127363954502	-0.23631025778715975	2.1	2.1
1	-0.26941320676818115	-0.6181217616536087	-0.21388485021849277	2.1	2.1
1	-0.27669298418682087	-0.6406307869117671	-0.19145944264982576	2.1	2.1
1	-0.28397276160546064	-0.6631398121699256	-0.16903403508115875	2.1	2.1
1	-0.29125253902410037	-0.685648837428084	-0.14660862751249173	2.1	2.1
1	-0.21055487772068665	-0.440722015977959	-0.36838098564136657	2.1	2.1
1	-0.20203488090529365	-0.4235579034990362	-0.34099214295710906	2.1	2.1
1	-0.19351488408990064	-0.40639379102011347	-0.31360330027285155	2.1	2.1
1	-0.18499488727450764	-0.38922967854119067	-0.28621445758859404	2.1	2.1
1	-0.17647489045911463	-0.3720655660622679	-0.25882561490433653	2.1	2.1
1	-0.16795489364372163	-0.35490145358334513	-0.23143677222007905	2.1	2.1
1	-0.15943489682832865	-0.33773734110442233	-0.20404792953582157	2.1	2.1
1	-0.15091490001293562	-0.32057322862549953	-0.17665908685156406	2.1	2.1
1	-0.14239490319754264	-0.3034091161465768	-0.14927024416730658	2.1	2.1
1	-0.21627112035749096	-0.4369104081751903	-0.37315352053415224	2.1	2.1
1	-0.21918360881570662	-0.41212308009073007	-0.3553097476354662	2.1	2.1
1	-0.22209609727392227	-0.3873357520062698	-0.33746597473678014	2.1	2.1
1	-0.22500858573213792	-0.3625484239218095	-0.3196222018380941	2.1	2.1
1	-0.22792107419035357	-0.3377610958373493	-0.30177842893940804	2.1	2.1
1	-0.2308335626485692	-0.31297376775288904	-0.283934656040722	2.1	2.1
1	-0.23374605110678484	-0.28818643966842883	-0.26609088314203594	2.1	2.1
1	-0.2366585395650005	-0.26339911158396856	-0.2482471102433499	2.1	2.1
1	-0.23957102802321614	-0.23861178349950835	-0.23040333734466384	2.1	2.1
1	-0.2302116840793857	-0.45330068311771865	-0.3781228169936203	2.1	2.1
1	-0.26100529998139077	-0.4612939049183151	-0.37021763701387045	2.1	2.1
1	-0.29179891588339585	-0.4692871267189116	-0.3623124570341205	2.1	2.1
1	-0.3225925317854009	-0.47728034851950807	-0.3544072770543706	2.1	2.1
1	-0.35338614768740606	-0.48527357032010454	-0.3465020970746207	2.1	2.1
1	-0.3841797635894111	-0.493266792120701	-0.3385969170948708	2.1	2.1
1	-0.4149733794914162	-0.5012600139212975	-0.33069173711512084	2.1	2.1
1	-0.44576699539342124	-0.509253235721894	-0.32278655713537097	2.1	2.1
1	-0.4765606112954264	-0.5172464575224904	-0.31488137715562103	2.1	2.1
1	-0.5073542271974314	-0.5252396793230869	-0.3069761971758711	2.1	2.1
1	-0.5381478430994365	-0.5332329011236834	-0.2990710171961212	2.1	2.1
1	-0.2281647184270102	-0.45259030985377907	-0.3895951613584213	2.1	2.1
1	-0.2548644030242643	-0.45916278512649633	-0.4046346701082733	2.1	2.1
1	-0.28156408762151836	-0.4657352603992136	-0.4196741788581253	2.1	2.1
1	-0.30826377221877244	-0.47230773567193085	-0.43471368760797735	2.1	2.1
1	-0.3349634568160265	-0.4788802109446481	-0.44975319635782934	2.1	2.1
1	-0.3616631414132806	-0.48545268621736537	-0.46479270510768134	2.1	2.1
1	-0.38836282601053473	-0.49202516149008263	-0.4798322138575334	2.1	2.1
1	-0.41506251060778876	-0.4985976367627999	-0.4948717226073854	2.1	2.1
1	-0.4417621952050429	-0.5051701120355172	-0.5099112313572374	2.1	2.1
1	-0.4684618798022969	-0.5117425873082344	-0.5249507401070894	2.1	2.1
1	-0.49516156439955106	-0.5183150625809517	-0.5399902488569415	2.1	2.1
1	-0.5218612489968051	-0.5248875378536689	-0.5550297576067935	2.1	2.1
1	-0.5485609335940592	-0.5314600131263862	-0.5700692663566455	2.1	2.1
1	-0.2156560407727893	-0.4337303786955639	-0.3862331864804502	2.1	2.1
1	-0.21733837006160156	-0.4025829916518509	-0.3945487454743599	2.1	2.1
1	-0.21902069935041385	-0.3714356046081379	-0.4028643044682697	2.1	2.1
1	-0.22070302863922614	-0.3402882175644249	-0.4111798634621795	2.1	2.1
1	-0.2223853579280384	-0.30914083052071184	-0.41949542245608923	2.1	2.1
1	-0.2240676872168507	-0.27799344347699884	-0.427810981449999	2.1	2.1
1	-0.22575001650566298	-0.24684605643328586	-0.43612654044390875	2.1	2.1
1	-0.22743234579447524	-0.21569866938957286	-0.44444209943781854	2.1	2.1
1	-0.21066874032954536	-0.43522716001307976	-0.3891334325927023	2.1	2.1
1	-0.20237646873186976	-0.4070733356043984	-0.4032494838111162	2.1	2.1
1	-0.19408419713419417	-0.3789195111957171	-0.4173655350295301	2.1	2.1
1	-0.18579192553651858	-0.3507656867870358	-0.4314815862479441	2.1	2.1
1	-0.17749965393884298	-0.3226118623783545	-0.445597637466358	2.1	2.1
1	-0.16920738234116742	-0.2944580379696731	-0.4597136886847719	2.1	2.1
1	-0.16091511074349182	-0.26630421356099176	-0.4738297399031859	2.1	2.1
1	-0.15262283914581623	-0.23815038915231046	-0.4879457911215998	2.1	2.1
1	-0.21804860442164803	-0.45719931714608025	-0.395758008763374	2.1	2.1
1	-0.22451606100817775	-0.47298980700339993	-0.42312321232313155	2.1	2.1
1	-0.2309835175947075	-0.4887802968607196	-0.450488415882889	2.1	2.1
1	-0.23745097418123723	-0.5045707867180393	-0.47785361944264654	2.1	2.1
1	-0.24391843076776698	-0.520361276575359	-0.5052188230024041	2.1	2.1
1	-0.2503858873542967	-0.5361517664326787	-0.5325840265621615	2.1	2.1
1	-0.25685334394082643	-0.5519422562899984	-0.5599492301219191	2.1	2.1
1	-0.2633208005273562	-0.5677327461473181	-0.5873144336816766	2.1	2.1
1	-0.26978825711388593	-0.5835232360046377	-0.614679637241434	2.1	2.1
1	-0.27625571370041563	-0.5993137258619574	-0.6420448408011916	2.1	2.1
1	-0.2827231702869454	-0.6151042157192771	-0.6694100443609491	2.1	2.1
1	-0.28919062687347513	-0.6308947055765968	-0.6967752479207066	2.1	2.1
1	-0.2956580834600049	-0.6466851954339166	-0.7241404514804641	2.1	2.1
1	-0.21804860442164803	-0.45719931714608025	-0.395758008763374	2.1	2.1
1	-0.22451606100817775	-0.47298980700339993	-0.42312321232313155	2.1	2.1
1	-0.2309835175947075	-0.4887802968607196	-0.450488415882889	2.1	2.1
1	-0.23745097418123723	-0.5045707867180393	-0.47785361944264654	2.1	2.1
1	-0.24391843076776698	-0.520361276575359	-0.5052188230024041	2.1	2.1
1	-0.2503858873542967	-0.5361517664326787	-0.5325840265621615	2.1	2.1
1	-0.25685334394082643	-0.5519422562899984	-0.5599492301219191	2.1	2.1
1	-0.2633208005273562	-0.5677327461473181	-0.5873144336816766	2.1	2.1
1	-0.26978825711388593	-0.5835232360046377	-0.614679637241434	2.1	2.1
1	-0.27625571370041563	-0.5993137258619574	-0.6420448408011916	2.1	2.1
1	-0.2827231702869454	-0.6151042157192771	-0.6694100443609491	2.1	2.1
1	-0.28919062687347513	-0.6308947055765968	-0.6967752479207066	2.1	2.1
1	-0.2956580834600049	-0.6466851954339166	-0.7241404514804641	2.1	2.1
1	-0.21066874032954536	-0.43522716001307976	-0.3891334325927023	2.1	2.1
1	-0.20237646873186976	-0.4070733356043984	-0.4032494838111162	2.1	2.1
1	-0.19408419713419417	-0.3789195111957171	-0.4173655350295301	2.1	2.1
1	-0.18579192553651858	-0.3507656867870358	-0.4314815862479441	2.1	2.1
1	-0.17749965393884298	-0.3226118623783545	-0.445597637466358	2.1	2.1
1	-0.16920738234116742	-0.2944580379696731	-0.4597136886847719	2.1	2.1
1	-0.16091511074349182	-0.26630421356099176	-0.4738297399031859	2.1	2.1
1	-0.15262283914581623	-0.23815038915231046	-0.4879457911215998	2.1	2.1
1	-0.20444186865196945	-0.43754752082062026	-0.3854649338330759	2.1	2.1
1	-0.18369585369914204	-0.41403441802701996	-0.3922439875322371	2.1	2.1
1	-0.16294983874631463	-0.3905213152334196	-0.3990230412313983	2.1	2.1
1	-0.14220382379348723	-0.3670082124398193	-0.4058020949305595	2.1	2.1
1	-0.1214578088406598	-0.343495109646219	-0.4125811486297208	2.1	2.1
1	-0.1007117938878324	-0.3199820068526187	-0.419360202328882	2.1	2.1
1	-0.07996577893500498	-0.2964689040590184	-0.4261392560280432	2.1	2.1
1	-0.05921976398217757	-0.272955801265418	-0.4329183097272044	2.1	2.1
1	-0.20694208047659868	-0.460451802696267	-0.39027314691364456	2.1	2.1
1	-0.19119648917302975	-0.48274726365396015	-0.406668626773943	2.1	2.1
1	-0.1754508978694608	-0.5050427246116533	-0.42306410663424154	2.1	2.1
1	-0.15970530656589188	-0.5273381855693465	-0.43945958649454003	2.1	2.1
1	-0.14395971526232293	-0.5496336465270397	-0.4558550663548385	2.1	2.1
1	-0.128214123958754	-0.5719291074847328	-0.47225054621513696	2.1	2.1
1	-0.11246853265518507	-0.594224568442426	-0.48864602607543545	2.1	2.1
1	-0.09672294135161613	-0.6165200294001192	-0.5050415059357339	2.1	2.1
1	-0.08097735004804718	-0.6388154903578124	-0.5214369857960325	2.1	2.1
1	-0.06523175874447826	-0.6611109513155056	-0.5378324656563309	2.1	2.1
1	-0.04948616744090931	-0.6834064122731988	-0.5542279455166295	2.1	2.1
1	-0.033740576137340356	-0.705701873230892	-0.5706234253769279	2.1	2.1
1	-0.2055724459353727	-0.46245599360637724	-0.37888768174659954	2.1	2.1
