frame	x [nm]	y [nm]	z [nm]	uncertainty_xy	uncertainty_z	segment
1	728.0761291137952	4.27484748596335	587.7651179334988	2.1	2.1	apical
1	484.1618356848336	523.2699121672749	591.8222018658645	2.1	2.1	apical
1	594.8145195877518	277.66320542973125	735.7954435921829	2.1	2.1	apical
1	519.3768234545595	530.7125653006574	306.1350209918961	2.1	2.1	apical
1	494.0473014475965	528.7754435312743	587.5452390262548	2.1	2.1	apical
1	704.22306415242	3.148973128753849	583.2534650942011	2.1	2.1	apical
1	611.9856147244166	265.5015874671408	744.7686146418747	2.1	2.1	apical
1	651.3891608095007	-268.2818669638404	749.1823255324524	2.1	2.1	apical
1	709.6422319456966	3.1915337837055997	577.7735600819403	2.1	2.1	apical
1	608.4828746124844	282.1972141120275	769.7196113136469	2.1	2.1	apical
1	442.3993320542006	234.51026678017402	991.5590692226268	2.1	2.1	apical
1	508.84363209821373	-270.6437179717756	987.0011894698705	2.1	2.1	apical
1	641.2851182372136	-260.3647812261897	749.843246080334	2.1	2.1	apical
1	399.96683986006883	-8.423978427884734	1097.1907871523322	2.1	2.1	apical
1	484.8941529315897	-263.24120564583825	979.7440983421077	2.1	2.1	apical
1	745.0946626616715	283.3531741209523	-682.1100698316382	2.1	2.1	apical
1	604.5474106186747	239.39615417608223	-960.1176643225381	2.1	2.1	apical
1	602.4272110559999	253.49984907983807	-956.84909213282	2.1	2.1	apical
1	366.9304944207822	439.89252149093977	-983.6540700613228	2.1	2.1	apical
1	619.206472194905	552.3455239198635	-540.5614695881277	2.1	2.1	apical
1	733.5668478770488	291.75028299219446	-723.5890095875418	2.1	2.1	apical
1	365.79936413994426	650.5340461530451	-734.531597977197	2.1	2.1	apical
1	603.5335587039652	542.8618997868367	-547.649499233451	2.1	2.1	apical
1	370.9803848722666	443.8493438374325	-973.7852220392715	2.1	2.1	apical
1	353.4635022185219	635.6652647035214	-727.866847386928	2.1	2.1	apical
1	602.7478932298679	547.879302322009	-262.4218791838673	2.1	2.1	apical
1	602.1260460796171	550.9833593835526	-562.4376480788635	2.1	2.1	apical
1	327.23631988769176	698.0892812282481	-150.37580947187706	2.1	2.1	apical
1	566.65473253391	563.7347509886143	-275.5658201070057	2.1	2.1	apical
1	608.1658102613637	559.3726321252111	-529.7503473230096	2.1	2.1	apical
1	347.8657757247583	638.1353381492538	-742.7169856032838	2.1	2.1	apical
1	344.1590663149015	640.6924676481447	-716.6359340131363	2.1	2.1	apical
1	75.06835258707179	681.9201632909973	-596.9015900951208	2.1	2.1	apical
1	40.966494336949715	726.7851543108753	-322.4754837577679	2.1	2.1	apical
1	295.15055291440837	703.9300901406391	-128.66304217940822	2.1	2.1	apical
1	80.81935589897863	662.6812126687344	-601.0795636862259	2.1	2.1	apical
1	38.80418251202522	728.6777944900439	-330.3720135499393	2.1	2.1	apical
1	713.7854224964588	312.6575210684232	-106.754138357138	2.1	2.1	apical
1	573.9365267528422	542.1697070456397	-279.8108772271235	2.1	2.1	apical
1	693.0563677389877	310.99215651444655	159.47703049561207	2.1	2.1	apical
1	722.4448029519604	291.8598330626025	-129.33605100896605	2.1	2.1	apical
1	606.9710324564445	567.3841685631776	-276.404529085004	2.1	2.1	apical
1	308.6131264383659	695.2425249874345	-124.39701793349904	2.1	2.1	apical
1	505.01290961903044	547.3411901594847	313.88143418359334	2.1	2.1	apical
1	714.5823266403181	293.5175910505462	149.30035145404588	2.1	2.1	apical
1	305.29761545921184	723.0009397054203	121.49183763635021	2.1	2.1	apical
1	492.2252812040791	540.5587793556557	322.88337777407736	2.1	2.1	apical
1	309.8333580639266	704.991795822592	-152.93679023500232	2.1	2.1	apical
1	313.7994422582383	717.7075128698773	149.50077867137495	2.1	2.1	apical
1	468.9331247622034	497.1758602652017	593.4941183841064	2.1	2.1	apical
1	500.3050359569343	536.8188702515961	314.38378997695844	2.1	2.1	apical
1	232.3237449933856	623.7288538835141	733.5637525063556	2.1	2.1	apical
1	497.53116971089423	522.3175890821188	572.433879984906	2.1	2.1	apical
1	526.7535142479661	535.0728589207629	312.5136886005551	2.1	2.1	apical
1	280.4358575241609	699.5603131301737	138.38935141599438	2.1	2.1	apical
1	281.5620066519032	699.6232991807208	134.8068603178685	2.1	2.1	apical
1	-12.974110093188054	759.966270739688	271.02467585008327	2.1	2.1	apical
1	-16.226884697822154	727.5200067711773	588.6957908333807	2.1	2.1	apical
1	230.77051043213424	615.4606918864021	737.1751086921885	2.1	2.1	apical
1	-8.240979294048273	738.733189782146	279.7725434668935	2.1	2.1	apical
1	-24.609921478456627	725.8053534056257	576.7885066633953	2.1	2.1	apical
1	611.8252853701117	272.717338427597	755.0388370633431	2.1	2.1	apical
1	487.71421493223363	515.6796826691186	564.4322171096935	2.1	2.1	apical
1	439.77163940701485	241.0494996581127	994.3971679143891	2.1	2.1	apical
1	606.5224487132465	271.30900280660563	739.0994354164528	2.1	2.1	apical
1	494.0088187246671	510.8934115830598	572.8365746733092	2.1	2.1	apical
1	221.95365584203162	637.9456407494624	717.8689424769015	2.1	2.1	apical
1	213.4589032021295	473.34451289809124	976.7246759604419	2.1	2.1	apical
1	435.1609910152316	242.46133456124116	962.4335364806128	2.1	2.1	apical
1	225.62019982308453	630.8095809248045	741.0710681027764	2.1	2.1	apical
1	216.80347036810602	459.51516679362055	994.5158063428772	2.1	2.1	apical
1	349.25227601621503	629.7534889514269	-729.3643350218362	2.1	2.1	apical
1	400.3089797307666	413.4850262495736	-981.3140767353518	2.1	2.1	apical
1	157.33928956116154	289.2525676467064	-1090.5953353110438	2.1	2.1	apical
1	-99.03160444503935	350.9348806175671	-1028.7605666283762	2.1	2.1	apical
1	63.373749979262094	681.1502571412786	-599.7866667789555	2.1	2.1	apical
1	350.8405567933876	637.1820170642854	-733.7006642799591	2.1	2.1	apical
1	-193.55431014477298	539.2888578506177	-774.5855403295468	2.1	2.1	apical
1	64.3857156684721	669.6518778386642	-588.4455120016112	2.1	2.1	apical
1	-111.00556334310131	343.4161178914668	-1028.219606688923	2.1	2.1	apical
1	-188.37225570326413	560.8351744948386	-776.3605183194146	2.1	2.1	apical
1	44.943294586623956	708.0529722196902	-329.6001298724524	2.1	2.1	apical
1	55.88446584104713	679.4447027396726	-607.8477614419678	2.1	2.1	apical
1	-265.1220108593474	665.7314721576778	-169.99485027346557	2.1	2.1	apical
1	39.09924786038428	715.2431311068356	-320.52439512321365	2.1	2.1	apical
1	47.88873950326828	680.4907267291641	-602.9693936143984	2.1	2.1	apical
1	-180.3175399202449	568.397106741514	-759.86578115188	2.1	2.1	apical
1	-183.98445023872648	526.5387029019212	-773.0582946103173	2.1	2.1	apical
1	-478.6917225619743	467.0487342547332	-630.9108271185636	2.1	2.1	apical
1	-508.948700299003	498.30901520455893	-341.09087718738186	2.1	2.1	apical
1	-270.6521944853733	689.8703305000606	-168.848312478793	2.1	2.1	apical
1	-461.5862323253824	463.66207321077576	-597.5624710249776	2.1	2.1	apical
1	-494.68211818660734	513.7863785951279	-341.30820054443876	2.1	2.1	apical
1	297.254560082582	707.1571963364418	-129.0678645919283	2.1	2.1	apical
1	41.832409198336045	710.3716728040912	-330.5785287154864	2.1	2.1	apical
1	299.72087595956395	698.9242529124331	133.21894952410588	2.1	2.1	apical
1	318.047147823126	708.1713481196963	-152.27530751503457	2.1	2.1	apical
1	51.89216528921244	714.0773637025101	-334.5213314885967	2.1	2.1	apical
1	-276.0139744566699	681.148964020267	-185.07449933523964	2.1	2.1	apical
1	-25.89509597079001	759.9336815141421	292.2180262519151	2.1	2.1	apical
1	283.00756692156517	708.3054284620035	116.9613496152194	2.1	2.1	apical
1	-282.7670533981571	703.3149810986357	109.97510256582989	2.1	2.1	apical
1	11.926304517439323	755.1837658350831	285.17388329429485	2.1	2.1	apical
1	-273.83777128502965	672.6056758567889	-169.6349986298555	2.1	2.1	apical
1	-264.21797506750414	698.4946553455753	84.31705327915107	2.1	2.1	apical
1	-27.442133590618987	734.9065379300305	586.7505791023661	2.1	2.1	apical
1	-24.694135058651845	756.7377844879663	295.1681451150358	2.1	2.1	apical
1	-290.35756004038245	647.6119126157665	716.1413027965019	2.1	2.1	apical
1	-22.48800505325618	727.1670797912564	605.8298721811889	2.1	2.1	apical
1	-8.027352659584828	760.1135653974547	297.0776195938082	2.1	2.1	apical
1	-298.6172720383197	693.2362020970362	94.332621502129	2.1	2.1	apical
1	-292.2281135815424	698.1476085838224	108.54459185369008	2.1	2.1	apical
1	-532.160637751591	542.2017930398001	265.6318575026162	2.1	2.1	apical
1	-555.3846002070205	554.2220044287978	529.6162371138557	2.1	2.1	apical
1	-308.3805771275946	644.7816216837055	726.0510336226106	2.1	2.1	apical
1	-551.1090349807138	525.4725951857586	264.521885765776	2.1	2.1	apical
1	-534.3972392790932	528.6417709366482	539.5112219023929	2.1	2.1	apical
1	244.213743694458	654.4679502541773	724.4183655209662	2.1	2.1	apical
1	-32.766913744084945	723.8800495947346	579.8830185176888	2.1	2.1	apical
1	227.31853107545078	464.5381425130693	998.0031611082582	2.1	2.1	apical
1	222.92824381311416	631.6391647651812	729.8531798691275	2.1	2.1	apical
1	-28.262709659457144	720.5110683158341	583.646208627895	2.1	2.1	apical
1	-299.42914233299115	663.5209750013784	717.8749145386703	2.1	2.1	apical
1	-58.43495749165762	390.9801941879776	1098.9288736478636	2.1	2.1	apical
1	197.3277052777345	474.7667429408249	979.7759061589965	2.1	2.1	apical
1	-301.3590285125204	661.1686449864216	710.622258709846	2.1	2.1	apical
1	-284.1781460595672	496.5322276744676	990.0043637789448	2.1	2.1	apical
1	-183.18960028088904	542.2153294286956	-775.4543668807178	2.1	2.1	apical
1	-113.02261627905871	354.92767820060703	-1043.7023282140092	2.1	2.1	apical
1	-277.34688636193687	180.93986719861965	-1143.8701624638247	2.1	2.1	apical
1	-566.7242000680207	119.57586023811879	-1003.2978668887393	2.1	2.1	apical
1	-475.56910837277417	469.595638051913	-608.8524633273961	2.1	2.1	apical
1	-186.340839791443	547.7959787372055	-764.4536925864157	2.1	2.1	apical
1	-646.7502576429589	235.97633297672377	-755.4552687850367	2.1	2.1	apical
1	-468.7033754423586	464.33642352627913	-601.4929258450752	2.1	2.1	apical
1	-560.2821693634886	129.2505382110844	-1021.263924014129	2.1	2.1	apical
1	-635.285325195267	260.67969254214916	-734.8837364559733	2.1	2.1	apical
1	-512.0739996306379	492.60359077563385	-331.68295102266745	2.1	2.1	apical
1	-476.1840096034944	479.0855821637351	-614.646775242247	2.1	2.1	apical
1	-684.6685140125626	282.4722358839759	-145.91193569696387	2.1	2.1	apical
1	-512.0709169744224	515.7804565522941	-337.71206068345816	2.1	2.1	apical
1	-475.62350067918703	465.5604217864893	-615.7808537700453	2.1	2.1	apical
1	-645.7265627103908	245.30947508137604	-738.5515244551824	2.1	2.1	apical
1	-644.6778634451018	238.2166505035986	-756.0508477107534	2.1	2.1	apical
1	-765.988908345849	-21.77217182915124	-560.2257686974165	2.1	2.1	apical
1	-781.0328333948454	8.536248847907743	-291.16332848192553	2.1	2.1	apical
1	-690.7239669406268	262.51708507888344	-162.42826562119748	2.1	2.1	apical
1	-776.3567681034908	-6.207468596452048	-558.0553859566511	2.1	2.1	apical
1	-763.3399303043168	-2.7616649125195827	-300.58521433995156	2.1	2.1	apical
1	-274.6588862425928	678.0929443391237	-170.61687772663956	2.1	2.1	apical
1	-507.8096090315231	504.08512629113994	-320.6954072888707	2.1	2.1	apical
1	-288.6845356255895	687.7115092907776	105.64731384005538	2.1	2.1	apical
1	-276.66532164536136	675.3177773874494	-162.34975633981753	2.1	2.1	apical
1	-511.641323357003	499.34876417010355	-317.1473425815739	2.1	2.1	apical
1	-695.4380797873274	270.6639287399621	-125.45075318382143	2.1	2.1	apical
1	-531.5141555503476	514.3749334399065	262.8680905172348	2.1	2.1	apical
1	-290.6058626224498	699.8093535190915	101.11568507274974	2.1	2.1	apical
1	-690.5988162444263	293.8087877761969	116.14037211377506	2.1	2.1	apical
1	-535.7805987445878	510.3698572733697	270.4738818720198	2.1	2.1	apical
1	-689.8378250236401	284.72350987156966	-149.38943479959406	2.1	2.1	apical
1	-695.5613091973424	282.3849733598787	124.99361863793138	2.1	2.1	apical
1	-552.7450903073161	530.7587863831225	540.5026493669417	2.1	2.1	apical
1	-549.9661239462915	529.8615013965273	258.3781307870914	2.1	2.1	apical
1	-658.1795272151048	270.09334111209404	715.911362226731	2.1	2.1	apical
1	-531.5976929132535	521.3187304807082	532.959927919337	2.1	2.1	apical
1	-531.7291216946822	532.3477305855731	268.64766503339285	2.1	2.1	apical
1	-699.9692722435725	284.2721036167668	109.71038720245285	2.1	2.1	apical
1	-704.7474711341058	294.5142682203052	113.80110364582593	2.1	2.1	apical
1	-757.6932138066145	1.0165697762781565	280.2521485183465	2.1	2.1	apical
1	-740.7762636734551	-13.171515203780917	572.206399498237	2.1	2.1	apical
1	-665.1082826516283	266.8708999654534	716.8959473507755	2.1	2.1	apical
1	-753.6859435658787	0.5836878579800278	281.5125782240337	2.1	2.1	apical
1	-729.2643664091116	-11.408224386074659	579.7695188308412	2.1	2.1	apical
1	-298.81190065910806	634.2354453953812	720.4307096949394	2.1	2.1	apical
1	-550.0953312812634	525.8289130266405	533.2997916062616	2.1	2.1	apical
1	-299.08070651154566	498.8965125262759	962.839462220109	2.1	2.1	apical
1	-283.0523621391135	643.2087526377745	702.0865916257944	2.1	2.1	apical
1	-544.4679737262621	538.739573754576	524.7666197685071	2.1	2.1	apical
1	-680.2728524521483	269.66730102139945	717.0911378264323	2.1	2.1	apical
1	-529.5800998320217	263.42243933222085	966.3911054407065	2.1	2.1	apical
1	-281.7487548674556	497.3862859231326	996.9509298383615	2.1	2.1	apical
1	-666.9708084359032	271.17879351912075	709.8856479756389	2.1	2.1	apical
1	-506.29203313066716	282.2893839247711	970.1965555444892	2.1	2.1	apical
1	-639.0667734208932	235.73608937654936	-756.6901883077254	2.1	2.1	apical
1	-560.057771312187	118.98538835682577	-1012.3425261586602	2.1	2.1	apical
1	-557.83753144344	125.43150636137055	-1006.700019843749	2.1	2.1	apical
1	-603.0573151438499	-194.75691822955088	-1001.7644626139808	2.1	2.1	apical
1	-768.6766680100322	-19.148570598057916	-584.0266846970352	2.1	2.1	apical
1	-648.9699085174893	237.96688288992536	-740.2888472056366	2.1	2.1	apical
1	-703.7089857638708	-277.26227480602745	-734.6375255833588	2.1	2.1	apical
1	-749.5763838958534	-8.141017575897173	-551.5941638524786	2.1	2.1	apical
1	-617.3818774781311	-191.51852660004008	-1008.1488820799585	2.1	2.1	apical
1	-700.4185803904774	-269.2858145784562	-730.3379547397759	2.1	2.1	apical
1	-743.2094432218026	-7.913788128216404	-300.5243980080966	2.1	2.1	apical
1	-770.2316042207431	-16.683443038091916	-555.2515736643335	2.1	2.1	apical
1	-685.2031879152282	-280.9205806757336	-123.60911479408072	2.1	2.1	apical
1	-748.1742137501574	-9.960734195557851	-321.87046209580865	2.1	2.1	apical
1	-765.202238137482	-11.032532867900528	-575.6332891405457	2.1	2.1	apical
1	-708.1875551235654	-266.72927459877997	-741.4665570088541	2.1	2.1	apical
1	-728.3428482142206	-286.331746286863	-716.7314362585771	2.1	2.1	apical
1	-556.6971376678848	-533.0797532369263	-569.13707054484	2.1	2.1	apical
1	-547.411924805725	-532.4097005103534	-294.8818650923581	2.1	2.1	apical
1	-704.2995498642348	-292.6998336260879	-128.90593353716957	2.1	2.1	apical
1	-556.6043821119524	-538.6898677580546	-580.2695651966466	2.1	2.1	apical
1	-559.0490177238898	-530.153799210736	-292.8562906918726	2.1	2.1	apical
1	-674.378568761851	281.02758840851476	-163.33183670883258	2.1	2.1	apical
1	-759.048977197733	4.370843070511441	-291.487221794448	2.1	2.1	apical
1	-686.3572185561516	281.2740476091625	106.84957612152138	2.1	2.1	apical
1	-668.1594727497261	274.79941229295946	-130.83073382581276	2.1	2.1	apical
1	-754.8233687713256	-8.985918940762058	-295.9813448220906	2.1	2.1	apical
1	-714.4516538230639	-296.69742416066003	-131.72472039319283	2.1	2.1	apical
1	-766.6410628835115	16.250650489583357	282.9840114370445	2.1	2.1	apical
1	-680.6501318739453	277.2779539316223	106.28661617343653	2.1	2.1	apical
1	-678.3802682129591	-280.31140712991225	117.48387080402189	2.1	2.1	apical
1	-742.4592657864143	7.820692962299001	297.6243523170944	2.1	2.1	apical
1	-707.9308184070828	-299.1895366004273	-123.18574371784923	2.1	2.1	apical
1	-704.6482176751526	-283.47855449928204	135.5297027132533	2.1	2.1	apical
1	-736.0923436403394	-20.771993706888676	577.3817581033544	2.1	2.1	apical
1	-745.5873178572868	15.247152617306874	290.69845368726493	2.1	2.1	apical
1	-625.1451154139884	-286.6762760571652	731.3447059578409	2.1	2.1	apical
1	-733.1232634270934	-1.7911071841563884	569.9978994321681	2.1	2.1	apical
1	-751.8408615359247	-2.55305901620196	277.4433983492919	2.1	2.1	apical
1	-688.3406838668152	-298.8006504397671	114.99903464995973	2.1	2.1	apical
1	-710.4726314682691	-292.36272686784315	124.02728432068842	2.1	2.1	apical
1	-516.2508288260537	-535.8178027165994	288.3943663249204	2.1	2.1	apical
1	-494.25443166612615	-525.6441507082843	553.3515811339137	2.1	2.1	apical
1	-603.6195706148022	-259.16166703085753	735.434016557726	2.1	2.1	apical
1	-531.3259695581283	-527.9296921965281	296.6996938659208	2.1	2.1	apical
1	-494.04258482037704	-539.5391353071549	572.0560709740735	2.1	2.1	apical
1	-671.115093031918	279.7276704379962	702.1171353133799	2.1	2.1	apical
1	-736.4341770996809	9.640072220479123	557.1584831262028	2.1	2.1	apical
1	-522.3177352858111	263.5449387447318	960.1642622349736	2.1	2.1	apical
1	-669.5842227282294	283.7305558847216	708.7915398817024	2.1	2.1	apical
1	-729.9003684501237	-6.755804921925697	576.5242173692378	2.1	2.1	apical
1	-618.0297310496493	-267.50362681840926	723.5278814087125	2.1	2.1	apical
1	-415.8668123825026	26.36267832088197	1079.5516176801996	2.1	2.1	apical
1	-512.4683528619842	267.9398262764251	971.0744971432058	2.1	2.1	apical
1	-611.1569372140075	-273.45004119292526	723.7179023119289	2.1	2.1	apical
1	-434.0391899809058	-250.77481236697122	996.852620207418	2.1	2.1	apical
1	-712.5986636621783	-293.8102487314956	-736.4256688527731	2.1	2.1	apical
1	-592.3417828579052	-185.81059806789455	-1009.1398880382015	2.1	2.1	apical
1	-359.1101756798622	-333.0432766068273	-1115.4283340114196	2.1	2.1	apical
1	-222.63921883739943	-539.467217038719	-1002.7699189318909	2.1	2.1	apical
1	-567.8571437564697	-516.4583497279943	-563.0412211599644	2.1	2.1	apical
1	-718.3073400149676	-274.56945665201533	-735.9624005457797	2.1	2.1	apical
1	-305.8522722987056	-652.0359863913968	-731.8317609269642	2.1	2.1	apical
1	-569.9081529102208	-527.8780050157734	-575.8457419765082	2.1	2.1	apical
1	-235.94697371489946	-530.0635950180398	-999.5119038593493	2.1	2.1	apical
1	-298.8552046419996	-650.9358560521796	-721.1016398007347	2.1	2.1	apical
1	-579.0396345544407	-535.0238691208729	-287.9549420062074	2.1	2.1	apical
1	-558.5289017627281	-532.5405825110147	-582.1091897705757	2.1	2.1	apical
1	-309.2760625575452	-711.3083291372287	-145.45582495848225	2.1	2.1	apical
1	-561.7549174257531	-535.7382704752316	-279.0055481918544	2.1	2.1	apical
1	-558.5565547277632	-534.043623800727	-571.2811596320212	2.1	2.1	apical
1	-289.3847971726137	-652.7825951937966	-746.6733241757701	2.1	2.1	apical
1	-299.1481615749603	-657.0170685561106	-747.0822946721241	2.1	2.1	apical
1	-24.720880164071342	-703.1402624299272	-595.5666228475925	2.1	2.1	apical
1	-6.365221570277308	-737.623327575114	-320.2995454009794	2.1	2.1	apical
1	-279.54378163120134	-697.1719833723907	-141.03827552712505	2.1	2.1	apical
1	-15.256866367723811	-721.7783293277308	-568.6578467938226	2.1	2.1	apical
1	-20.82780201508571	-737.491917029495	-315.71058728984235	2.1	2.1	apical
1	-716.9140020993013	-295.93507386099316	-125.34067283059684	2.1	2.1	apical
1	-563.3398444715443	-537.9835601281494	-296.0146457305983	2.1	2.1	apical
1	-699.619087744642	-281.92962090580215	132.380298714864	2.1	2.1	apical
1	-706.2204488256548	-293.73202764515247	-141.0353182769958	2.1	2.1	apical
1	-561.388595922428	-533.2250248583402	-286.1374572084124	2.1	2.1	apical
1	-306.60632402094154	-673.7766535455503	-127.04974601303299	2.1	2.1	apical
1	-516.5444166396272	-541.4569044196217	281.11944159664904	2.1	2.1	apical
1	-703.6233222620485	-281.3356849093495	130.86323268051183	2.1	2.1	apical
1	-299.4283155616689	-690.8673871209401	143.62767793627975	2.1	2.1	apical
1	-515.0430923492552	-533.9386850636148	319.62793752670206	2.1	2.1	apical
1	-304.67637560182646	-701.320988909812	-136.79861201554243	2.1	2.1	apical
1	-274.90303291919224	-705.169163162536	124.07870302104071	2.1	2.1	apical
1	-501.18647452008173	-501.26158039106616	544.2492601482288	2.1	2.1	apical
1	-511.70361054017894	-518.3420155630761	302.3726566827627	2.1	2.1	apical
1	-226.53853599331634	-605.2745604251543	723.4796871118162	2.1	2.1	apical
1	-503.8835037884665	-528.8370691806489	557.8258539788015	2.1	2.1	apical
1	-524.0829650159486	-538.3357283355821	270.1966202624259	2.1	2.1	apical
1	-288.33705936385564	-693.4395329711595	127.05451164755237	2.1	2.1	apical
1	-269.0042856629815	-709.7921291056431	132.89986292281853	2.1	2.1	apical
1	24.87989617415399	-732.00171870193	292.210919393235	2.1	2.1	apical
1	15.265280357513886	-734.7605855647062	597.7203675039133	2.1	2.1	apical
1	-232.60367104504337	-609.2883987917265	729.2336178775673	2.1	2.1	apical
1	2.152662304752498	-741.688493776757	290.3748429186816	2.1	2.1	apical
1	28.629981748073646	-714.2709035826264	579.7158691519335	2.1	2.1	apical
1	-619.6022155027225	-268.7886942845873	711.7008603266523	2.1	2.1	apical
1	-496.5531151306626	-527.285584821176	570.2088029466547	2.1	2.1	apical
1	-445.852283577526	-256.60658285002023	969.9333781191225	2.1	2.1	apical
1	-603.6931651367798	-278.6127690037857	725.5831714754515	2.1	2.1	apical
1	-503.27037039988215	-499.9493890571505	561.6195203982616	2.1	2.1	apical
1	-238.51902319280967	-618.6515870538858	720.2514150474086	2.1	2.1	apical
1	-244.21028224732314	-444.720808968023	982.2975441123874	2.1	2.1	apical
1	-451.4491769147579	-243.1669976124498	986.874042499497	2.1	2.1	apical
1	-236.10971631136314	-613.0996986246726	732.9551666078063	2.1	2.1	apical
1	-221.97608909584284	-459.62218446131834	991.839138460106	2.1	2.1	apical
1	-306.154652001482	-678.85545204177	-755.0323060730552	2.1	2.1	apical
1	-219.01658725496577	-530.7169441243743	-1008.6817081999301	2.1	2.1	apical
1	-203.67207475106633	-521.992806089646	-986.4647612150312	2.1	2.1	apical
1	85.73360452014444	-466.75573196105086	-1001.053846738795	2.1	2.1	apical
1	-36.32374406031625	-716.4292796299643	-575.2253404994651	2.1	2.1	apical
1	-323.4243110690544	-659.3675891514175	-737.4530003234021	2.1	2.1	apical
1	216.31497648063504	-558.9889634609538	-762.8437296466614	2.1	2.1	apical
1	-34.13687852027442	-724.4434053449123	-568.6344127811245	2.1	2.1	apical
1	62.58777387817281	-463.6438085252124	-1003.7569125202782	2.1	2.1	apical
1	211.64423595834458	-554.387123145608	-765.9603308889247	2.1	2.1	apical
1	-17.108740660209758	-734.2230609588735	-308.9534128630387	2.1	2.1	apical
1	-22.026208074598625	-715.1889779729742	-597.9283950098084	2.1	2.1	apical
1	288.27894654947363	-687.1089093832181	-142.9240444031479	2.1	2.1	apical
1	-24.226169962829367	-749.391517830941	-327.88061430462204	2.1	2.1	apical
1	-28.69776965103283	-717.6120799080527	-557.5681926514459	2.1	2.1	apical
1	220.79687291908704	-566.2358821280106	-761.3249746085722	2.1	2.1	apical
1	229.67028291234422	-559.4376613703818	-747.7792882396683	2.1	2.1	apical
1	468.52942519208614	-450.3905367209432	-619.1028153647981	2.1	2.1	apical
1	498.01652751920795	-493.47800517302096	-341.6266140975251	2.1	2.1	apical
1	285.23945184037433	-677.9901116858576	-156.0619056299077	2.1	2.1	apical
1	452.80000682313874	-450.5609326531784	-615.20906515907	2.1	2.1	apical
1	513.021649199582	-501.4606703710961	-330.4516953632147	2.1	2.1	apical
1	-296.0526041583551	-691.8676789971722	-135.26293916766022	2.1	2.1	apical
1	-11.073387803423326	-739.5505111344729	-337.23284628182296	2.1	2.1	apical
1	-270.9290540526908	-697.2119809419333	123.30953515350708	2.1	2.1	apical
1	-284.50216537077023	-691.3225457122738	-139.38698725867926	2.1	2.1	apical
